timestamp,country,views,sports,devices,browsers,ip_addresses
2024-05-26 10:10:08.058170,Germany,68,Gymnastics,Mobile,Safari,119.3.34.1
2024-05-23 21:32:59.058170,France,43,Football,Tablet,Edge,5.8.6.7
2024-05-24 10:28:38.058170,UK,78,Gymnastics,Mobile,Safari,190.1.13.41
2024-05-24 08:23:52.058170,Germany,46,High Jump,Tablet,Safari,102.12.29.5
2024-05-24 08:17:33.058170,Japan,51,Football,Mobile,Firefox,119.3.34.1
2024-05-25 04:53:39.058170,Germany,49,Netball,Mobile,Chrome,119.3.34.1
2024-05-25 09:29:05.058170,Germany,15,Netball,Tablet,Safari,190.1.13.41
2024-05-25 20:12:35.058170,USA,37,Netball,Tablet,Chrome,5.8.6.7
2024-05-23 12:28:38.058170,Germany,89,Football,Desktop,Firefox,190.1.13.41
2024-05-27 05:49:55.058170,Germany,20,High Jump,Desktop,Chrome,190.1.13.41
2024-05-26 02:11:06.058170,Canada,15,Football,Mobile,Safari,102.12.29.5
2024-05-27 01:49:46.058170,Russia,79,Gymnastics,Desktop,Safari,190.1.13.41
2024-05-26 22:47:45.058170,Germany,76,Shotput,Tablet,Chrome,190.1.13.41
2024-05-24 18:25:27.058170,Japan,23,Netball,Desktop,Safari,190.1.13.41
2024-05-27 01:18:48.058170,USA,31,Shotput,Tablet,Edge,102.12.29.5
2024-05-23 20:02:03.058170,UK,4,Gymnastics,Mobile,Edge,5.8.6.7
2024-05-26 09:22:33.058170,Japan,84,Basketball,Desktop,Firefox,119.3.34.1
2024-05-23 11:12:25.058170,Canada,43,High Jump,Mobile,Firefox,5.8.6.7
2024-05-23 16:30:43.058170,Japan,21,Shotput,Tablet,Edge,5.8.6.7
2024-05-24 13:30:41.058170,Japan,92,Basketball,Tablet,Safari,102.12.29.5
2024-05-26 16:37:24.058170,Germany,2,Netball,Mobile,Chrome,102.12.29.5
2024-05-27 00:39:07.058170,Canada,39,Shotput,Desktop,Edge,119.3.34.1
2024-05-26 09:34:11.058170,Canada,90,High Jump,Mobile,Firefox,119.3.34.1
2024-05-26 16:02:33.058170,Botswana,47,Football,Tablet,Safari,5.8.6.7
2024-05-25 15:09:17.058170,UK,92,Football,Tablet,Chrome,5.8.6.7
2024-05-25 07:43:20.058170,Russia,75,Netball,Tablet,Chrome,190.1.13.41
2024-05-26 01:15:25.058170,Germany,99,Basketball,Mobile,Chrome,119.3.34.1
2024-05-26 08:21:47.058170,UK,56,Shotput,Tablet,Safari,119.3.34.1
2024-05-25 21:20:20.058170,USA,67,Basketball,Mobile,Chrome,119.3.34.1
2024-05-26 15:42:05.058170,UK,32,Gymnastics,Tablet,Safari,5.8.6.7
2024-05-24 02:55:06.058170,UK,51,Gymnastics,Tablet,Firefox,102.12.29.5
2024-05-26 12:13:40.058170,USA,60,Netball,Mobile,Chrome,102.12.29.5
2024-05-26 21:03:26.058170,Botswana,60,Football,Mobile,Edge,5.8.6.7
2024-05-26 05:25:02.058170,Canada,81,Basketball,Mobile,Safari,5.8.6.7
2024-05-24 06:26:43.058170,Canada,42,Football,Desktop,Edge,5.8.6.7
2024-05-23 10:57:02.058170,Germany,24,Netball,Tablet,Firefox,190.1.13.41
2024-05-26 04:03:24.058170,Japan,52,Basketball,Mobile,Chrome,119.3.34.1
2024-05-27 03:23:47.058170,Japan,57,Shotput,Desktop,Safari,5.8.6.7
2024-05-26 20:57:34.058170,UK,44,Football,Desktop,Edge,5.8.6.7
2024-05-26 23:53:12.058170,France,64,Shotput,Tablet,Edge,5.8.6.7
2024-05-24 11:40:57.058170,Russia,86,Shotput,Tablet,Chrome,190.1.13.41
2024-05-23 14:49:21.058170,USA,50,Football,Tablet,Edge,102.12.29.5
2024-05-23 16:43:08.058170,UK,28,Gymnastics,Tablet,Safari,119.3.34.1
2024-05-23 09:00:36.058170,USA,69,Netball,Mobile,Firefox,102.12.29.5
2024-05-27 00:50:36.058170,USA,75,Netball,Mobile,Edge,102.12.29.5
2024-05-24 00:23:27.058170,Canada,40,Football,Tablet,Chrome,119.3.34.1
2024-05-25 18:06:40.058170,Canada,10,Shotput,Tablet,Edge,190.1.13.41
2024-05-24 23:50:49.058170,UK,44,Gymnastics,Mobile,Chrome,102.12.29.5
2024-05-26 10:00:23.058170,Japan,79,Basketball,Mobile,Chrome,102.12.29.5
2024-05-24 10:29:00.058170,Japan,43,Netball,Tablet,Safari,102.12.29.5
2024-05-25 18:54:18.058170,Germany,79,Football,Tablet,Chrome,190.1.13.41
2024-05-26 01:47:48.058170,Canada,57,Shotput,Mobile,Safari,190.1.13.41
2024-05-26 05:14:08.058170,Russia,34,Shotput,Mobile,Safari,190.1.13.41
2024-05-27 04:25:32.058170,USA,69,Netball,Desktop,Edge,119.3.34.1
2024-05-25 04:05:19.058170,UK,15,Football,Desktop,Safari,5.8.6.7
2024-05-23 18:58:10.058170,USA,72,Football,Desktop,Edge,5.8.6.7
2024-05-23 22:32:01.058170,Canada,63,Shotput,Mobile,Safari,119.3.34.1
2024-05-25 03:06:07.058170,Japan,76,Basketball,Mobile,Firefox,190.1.13.41
2024-05-24 05:59:14.058170,Canada,73,Basketball,Desktop,Chrome,190.1.13.41
2024-05-24 23:53:12.058170,Russia,79,Basketball,Tablet,Chrome,102.12.29.5
2024-05-23 16:07:14.058170,UK,66,Football,Tablet,Firefox,119.3.34.1
2024-05-27 02:23:37.058170,France,66,Netball,Desktop,Chrome,102.12.29.5
2024-05-25 23:26:41.058170,UK,67,Gymnastics,Desktop,Safari,119.3.34.1
2024-05-26 22:29:41.058170,USA,77,Football,Tablet,Firefox,102.12.29.5
2024-05-26 06:35:27.058170,Germany,57,Gymnastics,Mobile,Edge,119.3.34.1
2024-05-24 17:00:05.058170,Botswana,13,Football,Tablet,Edge,190.1.13.41
2024-05-25 16:14:33.058170,Germany,76,Basketball,Mobile,Firefox,190.1.13.41
2024-05-25 21:06:39.058170,France,6,High Jump,Tablet,Firefox,102.12.29.5
2024-05-25 16:09:01.058170,Russia,3,Football,Tablet,Edge,102.12.29.5
2024-05-26 14:40:36.058170,Botswana,60,Football,Tablet,Edge,119.3.34.1
2024-05-25 22:38:00.058170,USA,71,Shotput,Tablet,Firefox,119.3.34.1
2024-05-26 10:39:14.058170,Germany,72,High Jump,Tablet,Safari,102.12.29.5
2024-05-25 00:54:08.058170,Russia,55,Basketball,Tablet,Edge,190.1.13.41
2024-05-26 22:30:02.058170,France,37,Basketball,Desktop,Edge,119.3.34.1
2024-05-25 09:44:51.058170,Germany,47,Gymnastics,Tablet,Edge,190.1.13.41
2024-05-24 02:16:44.058170,Botswana,58,High Jump,Mobile,Firefox,5.8.6.7
2024-05-23 15:07:33.058170,USA,54,Netball,Mobile,Chrome,102.12.29.5
2024-05-24 04:11:10.058170,UK,22,Gymnastics,Mobile,Chrome,5.8.6.7
2024-05-26 17:13:07.058170,UK,94,High Jump,Desktop,Chrome,119.3.34.1
2024-05-24 16:39:20.058170,UK,41,Shotput,Tablet,Safari,102.12.29.5
2024-05-23 17:04:05.058170,Canada,10,Shotput,Tablet,Safari,102.12.29.5
2024-05-25 07:14:04.058170,Russia,8,Football,Tablet,Chrome,190.1.13.41
2024-05-27 01:03:07.058170,France,12,Shotput,Desktop,Chrome,190.1.13.41
2024-05-23 22:36:18.058170,Canada,5,Gymnastics,Desktop,Firefox,102.12.29.5
2024-05-27 06:56:26.058170,UK,60,Football,Mobile,Chrome,5.8.6.7
2024-05-26 03:36:08.058170,France,47,Football,Tablet,Safari,5.8.6.7
2024-05-26 02:39:02.058170,Germany,12,Basketball,Tablet,Safari,119.3.34.1
2024-05-26 12:07:35.058170,Russia,44,Netball,Tablet,Edge,119.3.34.1
2024-05-26 09:18:51.058170,Germany,35,Basketball,Desktop,Firefox,119.3.34.1
2024-05-27 06:14:55.058170,France,36,Gymnastics,Tablet,Edge,190.1.13.41
2024-05-23 12:01:14.058170,Canada,71,Football,Tablet,Safari,102.12.29.5
2024-05-24 22:40:57.058170,UK,40,High Jump,Tablet,Firefox,190.1.13.41
2024-05-26 04:50:03.058170,Botswana,73,Gymnastics,Desktop,Safari,5.8.6.7
2024-05-26 02:00:41.058170,Canada,78,High Jump,Tablet,Chrome,102.12.29.5
2024-05-24 06:18:17.058170,USA,25,Football,Mobile,Safari,102.12.29.5
2024-05-23 22:23:38.058170,Germany,30,Football,Desktop,Chrome,5.8.6.7
2024-05-24 15:48:08.058170,USA,75,Basketball,Tablet,Chrome,102.12.29.5
2024-05-26 14:08:55.058170,USA,64,Basketball,Desktop,Safari,102.12.29.5
2024-05-24 03:00:39.058170,UK,48,Shotput,Mobile,Chrome,119.3.34.1
2024-05-26 18:12:19.058170,France,35,Gymnastics,Mobile,Firefox,190.1.13.41
2024-05-25 08:10:54.058170,Canada,20,Gymnastics,Mobile,Safari,5.8.6.7
2024-05-26 19:22:45.058170,Botswana,51,Netball,Mobile,Edge,5.8.6.7
2024-05-25 09:41:48.058170,USA,52,High Jump,Desktop,Firefox,5.8.6.7
2024-05-24 12:49:13.058170,Canada,33,High Jump,Desktop,Chrome,119.3.34.1
2024-05-25 07:18:11.058170,UK,20,Gymnastics,Tablet,Safari,119.3.34.1
2024-05-25 04:12:51.058170,Japan,55,Netball,Desktop,Safari,190.1.13.41
2024-05-25 19:11:09.058170,Germany,22,Basketball,Tablet,Safari,5.8.6.7
2024-05-24 14:55:13.058170,Botswana,79,Shotput,Tablet,Edge,5.8.6.7
2024-05-27 00:27:41.058170,UK,61,Netball,Tablet,Firefox,5.8.6.7
2024-05-24 11:27:32.058170,Botswana,19,Basketball,Mobile,Safari,102.12.29.5
2024-05-24 03:31:34.058170,Germany,15,Gymnastics,Mobile,Edge,102.12.29.5
2024-05-26 16:40:25.058170,France,48,Gymnastics,Desktop,Firefox,119.3.34.1
2024-05-24 00:09:51.058170,UK,83,Netball,Tablet,Firefox,119.3.34.1
2024-05-25 13:27:39.058170,UK,6,High Jump,Mobile,Edge,190.1.13.41
2024-05-24 15:08:17.058170,Japan,56,Gymnastics,Mobile,Chrome,190.1.13.41
2024-05-25 03:23:11.058170,Russia,19,Netball,Mobile,Safari,102.12.29.5
2024-05-26 09:00:44.058170,UK,53,High Jump,Mobile,Firefox,102.12.29.5
2024-05-24 12:09:16.058170,UK,23,Football,Mobile,Edge,119.3.34.1
2024-05-26 22:10:38.058170,Botswana,89,High Jump,Desktop,Chrome,102.12.29.5
2024-05-25 18:46:21.058170,Russia,89,Gymnastics,Mobile,Firefox,119.3.34.1
2024-05-26 04:49:40.058170,USA,37,Shotput,Desktop,Firefox,119.3.34.1
2024-05-23 08:58:11.058170,Canada,86,Shotput,Mobile,Edge,119.3.34.1
2024-05-23 22:52:21.058170,UK,86,Basketball,Tablet,Edge,5.8.6.7
2024-05-24 01:52:33.058170,USA,21,Basketball,Desktop,Firefox,102.12.29.5
2024-05-26 07:16:50.058170,USA,48,Netball,Desktop,Safari,119.3.34.1
2024-05-24 22:46:01.058170,Russia,49,High Jump,Tablet,Edge,190.1.13.41
2024-05-23 12:11:52.058170,France,22,Gymnastics,Desktop,Firefox,5.8.6.7
2024-05-24 14:55:24.058170,Canada,15,Netball,Tablet,Firefox,190.1.13.41
2024-05-26 18:32:09.058170,Japan,78,Gymnastics,Mobile,Edge,119.3.34.1
2024-05-23 19:44:28.058170,Botswana,54,Basketball,Mobile,Chrome,119.3.34.1
2024-05-26 16:28:09.058170,Canada,34,Gymnastics,Desktop,Chrome,190.1.13.41
2024-05-23 14:03:23.058170,Russia,91,Gymnastics,Tablet,Edge,102.12.29.5
2024-05-25 01:59:27.058170,Canada,100,High Jump,Mobile,Edge,190.1.13.41
2024-05-26 06:10:02.058170,Germany,54,Shotput,Desktop,Chrome,119.3.34.1
2024-05-25 12:51:00.058170,France,94,Basketball,Tablet,Chrome,5.8.6.7
2024-05-24 07:17:58.058170,Japan,27,Basketball,Desktop,Chrome,102.12.29.5
2024-05-24 15:53:11.058170,UK,73,High Jump,Mobile,Edge,190.1.13.41
2024-05-27 03:07:24.058170,Canada,4,Basketball,Mobile,Edge,102.12.29.5
2024-05-25 13:03:37.058170,France,63,High Jump,Mobile,Chrome,190.1.13.41
2024-05-25 23:56:44.058170,UK,6,High Jump,Tablet,Edge,5.8.6.7
2024-05-24 23:59:54.058170,UK,6,Netball,Mobile,Chrome,190.1.13.41
2024-05-26 09:33:17.058170,USA,42,Football,Mobile,Edge,5.8.6.7
2024-05-25 14:56:51.058170,Canada,85,Shotput,Mobile,Firefox,119.3.34.1
2024-05-23 12:14:34.058170,UK,17,Shotput,Tablet,Chrome,5.8.6.7
2024-05-25 21:04:37.058170,France,35,Gymnastics,Desktop,Edge,119.3.34.1
2024-05-23 13:15:13.058170,Germany,48,Netball,Mobile,Edge,119.3.34.1
2024-05-23 12:20:13.058170,USA,60,Netball,Mobile,Safari,190.1.13.41
2024-05-25 20:50:59.058170,Germany,28,Shotput,Tablet,Edge,5.8.6.7
2024-05-27 07:52:21.058170,USA,64,Shotput,Tablet,Safari,102.12.29.5
2024-05-26 08:09:22.058170,USA,95,Gymnastics,Tablet,Chrome,190.1.13.41
2024-05-25 22:51:35.058170,Japan,47,Gymnastics,Tablet,Edge,119.3.34.1
2024-05-24 22:26:03.058170,Germany,88,Football,Tablet,Safari,102.12.29.5
2024-05-24 03:31:55.058170,Botswana,98,Football,Mobile,Chrome,190.1.13.41
2024-05-26 03:43:14.058170,UK,37,Netball,Tablet,Edge,102.12.29.5
2024-05-24 03:10:17.058170,Botswana,53,Football,Mobile,Chrome,5.8.6.7
2024-05-25 21:23:41.058170,Germany,11,Gymnastics,Mobile,Chrome,5.8.6.7
2024-05-26 18:10:42.058170,Russia,18,Netball,Desktop,Safari,119.3.34.1
2024-05-26 03:17:43.058170,Japan,42,Gymnastics,Tablet,Chrome,5.8.6.7
2024-05-25 16:11:35.058170,Japan,19,High Jump,Mobile,Edge,119.3.34.1
2024-05-25 13:01:11.058170,France,95,Basketball,Desktop,Chrome,5.8.6.7
2024-05-23 17:01:41.058170,Canada,12,Football,Tablet,Edge,190.1.13.41
2024-05-25 14:32:41.058170,Germany,67,Shotput,Mobile,Firefox,5.8.6.7
2024-05-23 21:54:22.058170,Russia,67,High Jump,Mobile,Chrome,119.3.34.1
2024-05-26 02:37:43.058170,Canada,15,High Jump,Mobile,Firefox,5.8.6.7
2024-05-23 12:21:02.058170,USA,44,Netball,Tablet,Edge,119.3.34.1
2024-05-25 16:56:05.058170,Germany,70,Gymnastics,Desktop,Chrome,5.8.6.7
2024-05-23 15:32:05.058170,Canada,76,High Jump,Tablet,Safari,119.3.34.1
2024-05-24 10:28:25.058170,USA,2,Football,Desktop,Edge,5.8.6.7
2024-05-23 20:09:22.058170,Germany,58,Football,Desktop,Safari,102.12.29.5
2024-05-24 15:35:47.058170,UK,17,Netball,Mobile,Chrome,5.8.6.7
2024-05-24 10:37:22.058170,Botswana,39,Gymnastics,Tablet,Chrome,5.8.6.7
2024-05-24 21:41:31.058170,Botswana,50,Basketball,Tablet,Edge,5.8.6.7
2024-05-26 00:31:43.058170,UK,57,Basketball,Tablet,Firefox,102.12.29.5
2024-05-24 06:50:04.058170,Germany,92,Gymnastics,Desktop,Chrome,190.1.13.41
2024-05-25 22:54:40.058170,Japan,96,Football,Tablet,Safari,102.12.29.5
2024-05-24 15:36:13.058170,Germany,47,Gymnastics,Tablet,Safari,190.1.13.41
2024-05-23 10:56:18.058170,Canada,19,Gymnastics,Mobile,Edge,102.12.29.5
2024-05-26 01:27:29.058170,Japan,55,Basketball,Desktop,Edge,5.8.6.7
2024-05-23 17:33:40.058170,France,60,Football,Tablet,Edge,102.12.29.5
2024-05-23 20:48:22.058170,Botswana,13,Basketball,Mobile,Edge,119.3.34.1
2024-05-23 20:13:29.058170,France,83,Shotput,Desktop,Edge,190.1.13.41
2024-05-24 05:08:36.058170,Canada,48,Basketball,Desktop,Chrome,190.1.13.41
2024-05-23 14:15:36.058170,USA,89,High Jump,Tablet,Edge,5.8.6.7
2024-05-27 06:14:20.058170,France,12,Football,Mobile,Safari,119.3.34.1
2024-05-25 00:21:07.058170,Russia,9,Football,Tablet,Firefox,190.1.13.41
2024-05-26 18:01:04.058170,Botswana,95,Netball,Desktop,Firefox,190.1.13.41
2024-05-25 09:45:01.058170,Botswana,33,Gymnastics,Desktop,Safari,190.1.13.41
2024-05-23 09:46:08.058170,USA,11,Gymnastics,Mobile,Safari,5.8.6.7
2024-05-24 09:55:58.058170,Japan,3,Netball,Desktop,Chrome,5.8.6.7
2024-05-23 13:09:05.058170,Canada,71,Shotput,Tablet,Chrome,119.3.34.1
2024-05-24 22:25:15.058170,Botswana,14,Shotput,Mobile,Safari,5.8.6.7
2024-05-24 20:31:47.058170,Botswana,59,Shotput,Desktop,Firefox,119.3.34.1
2024-05-24 13:45:43.058170,UK,50,Shotput,Tablet,Safari,5.8.6.7
2024-05-24 10:27:37.058170,USA,9,Gymnastics,Tablet,Chrome,119.3.34.1
2024-05-26 08:32:41.058170,Botswana,9,Gymnastics,Mobile,Firefox,5.8.6.7
2024-05-23 10:38:03.058170,Botswana,32,Gymnastics,Mobile,Safari,5.8.6.7
2024-05-24 18:45:13.058170,Japan,95,Football,Tablet,Chrome,190.1.13.41
2024-05-25 19:44:55.058170,Botswana,86,Gymnastics,Tablet,Firefox,5.8.6.7
2024-05-26 13:59:15.058170,Canada,92,Netball,Tablet,Chrome,190.1.13.41
2024-05-26 06:45:08.058170,Botswana,35,Football,Mobile,Chrome,190.1.13.41
2024-05-26 05:44:11.058170,USA,68,Netball,Mobile,Firefox,190.1.13.41
2024-05-24 04:08:58.058170,Japan,37,Netball,Tablet,Chrome,102.12.29.5
2024-05-24 15:53:07.058170,UK,46,High Jump,Desktop,Firefox,190.1.13.41
2024-05-25 08:00:05.058170,Canada,72,Gymnastics,Desktop,Firefox,5.8.6.7
2024-05-26 17:58:58.058170,Russia,59,High Jump,Desktop,Firefox,119.3.34.1
2024-05-24 05:33:13.058170,UK,8,Netball,Mobile,Safari,5.8.6.7
2024-05-25 04:35:39.058170,Botswana,26,Basketball,Tablet,Safari,5.8.6.7
2024-05-24 09:26:30.058170,UK,48,Football,Tablet,Safari,5.8.6.7
2024-05-24 02:32:11.058170,France,67,Gymnastics,Tablet,Firefox,119.3.34.1
2024-05-27 07:36:38.058170,Germany,79,Basketball,Desktop,Firefox,102.12.29.5
2024-05-24 18:36:14.058170,Botswana,99,Shotput,Desktop,Chrome,119.3.34.1
2024-05-26 14:35:24.058170,Russia,48,Basketball,Mobile,Edge,190.1.13.41
2024-05-25 20:53:34.058170,Russia,40,Football,Tablet,Firefox,5.8.6.7
2024-05-24 20:27:23.058170,USA,26,High Jump,Mobile,Chrome,5.8.6.7
2024-05-24 13:37:51.058170,France,25,Basketball,Mobile,Firefox,102.12.29.5
2024-05-24 08:40:36.058170,Germany,27,Basketball,Tablet,Chrome,5.8.6.7
2024-05-25 00:19:32.058170,France,64,Football,Desktop,Edge,5.8.6.7
2024-05-26 21:57:39.058170,UK,68,Gymnastics,Tablet,Edge,190.1.13.41
2024-05-25 15:43:01.058170,USA,51,High Jump,Mobile,Chrome,119.3.34.1
2024-05-24 08:04:58.058170,Botswana,67,Shotput,Tablet,Edge,119.3.34.1
2024-05-26 23:20:08.058170,USA,21,Football,Desktop,Safari,119.3.34.1
2024-05-27 07:10:35.058170,USA,50,Basketball,Tablet,Edge,102.12.29.5
2024-05-25 19:15:39.058170,Russia,88,Football,Tablet,Chrome,102.12.29.5
2024-05-26 08:54:05.058170,Canada,22,Football,Tablet,Safari,5.8.6.7
2024-05-26 11:26:48.058170,Russia,92,Gymnastics,Desktop,Firefox,102.12.29.5
2024-05-26 05:51:20.058170,Canada,62,Basketball,Desktop,Chrome,5.8.6.7
2024-05-26 10:01:15.058170,Russia,42,Basketball,Mobile,Chrome,102.12.29.5
2024-05-25 17:01:23.058170,UK,92,Gymnastics,Desktop,Firefox,102.12.29.5
2024-05-25 21:29:46.058170,Canada,10,Gymnastics,Desktop,Chrome,119.3.34.1
2024-05-25 07:07:17.058170,France,17,Netball,Tablet,Chrome,190.1.13.41
2024-05-23 18:51:56.058170,Botswana,20,Basketball,Tablet,Firefox,119.3.34.1
2024-05-25 07:31:07.058170,France,44,Football,Mobile,Edge,5.8.6.7
2024-05-25 03:24:32.058170,Russia,43,Shotput,Tablet,Edge,5.8.6.7
2024-05-23 17:25:51.058170,UK,90,Gymnastics,Desktop,Edge,190.1.13.41
2024-05-27 00:35:52.058170,USA,43,Gymnastics,Tablet,Chrome,190.1.13.41
2024-05-25 02:46:12.058170,Canada,80,Gymnastics,Tablet,Chrome,102.12.29.5
2024-05-25 08:14:51.058170,Japan,21,Gymnastics,Mobile,Firefox,102.12.29.5
2024-05-23 12:18:12.058170,Canada,47,Basketball,Mobile,Safari,102.12.29.5
2024-05-26 10:07:16.058170,Germany,42,Basketball,Mobile,Edge,102.12.29.5
2024-05-26 02:06:16.058170,Germany,15,High Jump,Mobile,Edge,119.3.34.1
2024-05-25 16:00:03.058170,USA,61,Shotput,Desktop,Edge,102.12.29.5
2024-05-23 19:25:38.058170,Russia,89,Gymnastics,Tablet,Firefox,190.1.13.41
2024-05-23 18:34:19.058170,Germany,67,Basketball,Tablet,Firefox,119.3.34.1
2024-05-26 01:25:10.058170,USA,36,Netball,Tablet,Safari,5.8.6.7
2024-05-23 12:59:03.058170,Canada,64,Football,Desktop,Firefox,5.8.6.7
2024-05-24 13:02:57.058170,Germany,5,Gymnastics,Desktop,Firefox,5.8.6.7
2024-05-26 03:52:06.058170,France,20,High Jump,Tablet,Safari,119.3.34.1
2024-05-25 02:00:10.058170,Germany,22,Football,Mobile,Safari,102.12.29.5
2024-05-24 18:52:01.058170,USA,84,Gymnastics,Tablet,Firefox,5.8.6.7
2024-05-25 12:29:50.058170,Botswana,16,Gymnastics,Desktop,Firefox,190.1.13.41
2024-05-25 08:45:05.058170,UK,57,High Jump,Tablet,Safari,102.12.29.5
2024-05-25 13:00:34.058170,USA,58,Football,Tablet,Chrome,102.12.29.5
2024-05-25 20:00:24.058170,UK,67,Basketball,Tablet,Safari,5.8.6.7
2024-05-23 19:26:57.058170,Russia,41,Shotput,Tablet,Safari,190.1.13.41
2024-05-27 03:38:47.058170,USA,2,Basketball,Desktop,Firefox,190.1.13.41
2024-05-26 00:55:42.058170,Botswana,62,Football,Desktop,Chrome,190.1.13.41
2024-05-24 16:59:19.058170,Botswana,9,Netball,Mobile,Firefox,190.1.13.41
2024-05-25 04:47:05.058170,Canada,11,High Jump,Desktop,Firefox,119.3.34.1
2024-05-26 19:57:31.058170,USA,71,Basketball,Desktop,Chrome,102.12.29.5
2024-05-23 23:18:23.058170,UK,59,Football,Mobile,Firefox,102.12.29.5
2024-05-25 09:45:51.058170,Canada,45,Shotput,Desktop,Edge,102.12.29.5
2024-05-24 14:36:25.058170,Botswana,12,Basketball,Desktop,Safari,190.1.13.41
2024-05-26 21:04:14.058170,UK,72,Netball,Tablet,Edge,102.12.29.5
2024-05-25 17:05:11.058170,Russia,13,Football,Desktop,Chrome,119.3.34.1
2024-05-25 17:39:49.058170,USA,90,Football,Desktop,Firefox,102.12.29.5
2024-05-24 07:09:13.058170,Japan,49,Basketball,Mobile,Edge,190.1.13.41
2024-05-26 23:19:09.058170,Russia,42,High Jump,Tablet,Safari,102.12.29.5
2024-05-24 22:09:45.058170,UK,24,Shotput,Desktop,Safari,5.8.6.7
2024-05-26 19:12:05.058170,Japan,28,Gymnastics,Mobile,Safari,190.1.13.41
2024-05-24 05:13:33.058170,France,75,Shotput,Mobile,Chrome,119.3.34.1
2024-05-25 11:57:38.058170,USA,27,Shotput,Mobile,Firefox,102.12.29.5
2024-05-26 22:27:54.058170,USA,59,Gymnastics,Desktop,Chrome,102.12.29.5
2024-05-25 04:27:04.058170,France,33,High Jump,Desktop,Chrome,102.12.29.5
2024-05-24 05:52:48.058170,Germany,10,Basketball,Mobile,Safari,102.12.29.5
2024-05-26 18:08:49.058170,Botswana,96,Netball,Desktop,Safari,102.12.29.5
2024-05-24 05:49:01.058170,France,81,Football,Desktop,Firefox,190.1.13.41
2024-05-23 17:43:58.058170,France,85,Netball,Mobile,Chrome,5.8.6.7
2024-05-27 05:19:54.058170,Russia,77,Shotput,Desktop,Firefox,190.1.13.41
2024-05-25 18:28:09.058170,France,82,Basketball,Mobile,Edge,102.12.29.5
2024-05-24 20:22:25.058170,Japan,6,High Jump,Tablet,Chrome,119.3.34.1
2024-05-27 02:27:34.058170,Canada,49,Netball,Mobile,Firefox,5.8.6.7
2024-05-25 13:39:33.058170,Germany,37,Gymnastics,Tablet,Firefox,5.8.6.7
2024-05-25 02:49:49.058170,Botswana,14,Basketball,Tablet,Chrome,119.3.34.1
2024-05-23 20:07:02.058170,Botswana,49,Basketball,Desktop,Edge,102.12.29.5
2024-05-24 12:31:35.058170,Japan,61,Football,Tablet,Firefox,119.3.34.1
2024-05-26 15:56:02.058170,France,52,Gymnastics,Tablet,Edge,190.1.13.41
2024-05-23 23:21:51.058170,UK,73,Basketball,Desktop,Firefox,5.8.6.7
2024-05-23 08:52:24.058170,Botswana,54,Netball,Tablet,Safari,5.8.6.7
2024-05-24 09:13:38.058170,Germany,17,Football,Mobile,Safari,5.8.6.7
2024-05-25 10:36:34.058170,Botswana,22,Basketball,Desktop,Firefox,190.1.13.41
2024-05-24 15:01:37.058170,Japan,21,Football,Mobile,Firefox,102.12.29.5
2024-05-27 00:30:47.058170,USA,54,High Jump,Desktop,Edge,102.12.29.5
2024-05-24 12:59:59.058170,Canada,30,High Jump,Mobile,Edge,5.8.6.7
2024-05-27 01:42:26.058170,Germany,34,Gymnastics,Mobile,Chrome,102.12.29.5
2024-05-26 02:09:45.058170,Canada,73,Netball,Tablet,Edge,119.3.34.1
2024-05-23 15:09:27.058170,Botswana,25,Football,Desktop,Chrome,102.12.29.5
2024-05-24 05:23:02.058170,USA,74,Shotput,Tablet,Chrome,5.8.6.7
2024-05-24 18:16:22.058170,USA,34,Gymnastics,Desktop,Edge,102.12.29.5
2024-05-24 04:57:46.058170,Germany,50,Shotput,Desktop,Safari,190.1.13.41
2024-05-24 02:28:22.058170,Germany,34,Basketball,Desktop,Edge,5.8.6.7
2024-05-25 13:27:20.058170,Botswana,99,High Jump,Desktop,Edge,190.1.13.41
2024-05-26 13:32:15.058170,Russia,23,Football,Tablet,Safari,5.8.6.7
2024-05-25 18:25:34.058170,UK,32,High Jump,Mobile,Safari,119.3.34.1
2024-05-25 18:42:15.058170,USA,79,High Jump,Desktop,Safari,5.8.6.7
2024-05-25 14:04:10.058170,Canada,47,Netball,Tablet,Chrome,119.3.34.1
2024-05-23 16:32:20.058170,France,78,Football,Mobile,Edge,119.3.34.1
2024-05-26 22:40:15.058170,Botswana,8,Shotput,Desktop,Edge,102.12.29.5
2024-05-24 18:28:16.058170,USA,1,Gymnastics,Mobile,Firefox,5.8.6.7
2024-05-24 05:31:58.058170,France,81,Shotput,Tablet,Chrome,119.3.34.1
2024-05-27 01:59:42.058170,Canada,97,Shotput,Desktop,Safari,5.8.6.7
2024-05-24 10:16:02.058170,France,51,Shotput,Mobile,Firefox,102.12.29.5
2024-05-26 05:20:50.058170,France,1,Gymnastics,Tablet,Edge,119.3.34.1
2024-05-24 09:34:45.058170,France,5,Football,Desktop,Safari,5.8.6.7
2024-05-27 08:15:55.058170,UK,81,Shotput,Desktop,Edge,5.8.6.7
2024-05-24 05:15:51.058170,USA,40,Football,Desktop,Safari,119.3.34.1
2024-05-25 11:15:01.058170,UK,89,Basketball,Desktop,Safari,119.3.34.1
2024-05-24 02:10:50.058170,Germany,60,Football,Mobile,Safari,119.3.34.1
